,A,B,C,Y
51949,1.1788834,-4.030266,4.860426,1.7093573
51950,0.5319909,-3.0442443,3.669418,2.861181
51951,0.95832276,-2.5310967,-3.1323318,1.3205868
51952,3.6296017,-2.2741573,2.6890209,0.31327918
51953,2.4100864,1.7342924,-3.8287761,-0.35979876
51954,1.7546996,-3.2260692,1.3969543,0.9192654
51955,4.626026,0.52255994,-3.1638541,-0.056480438
51956,3.2777483,3.5497456,-1.5933578,-0.5414915
51957,0.5038874,0.11840431,0.41445792,-0.11749084
51958,3.3450983,-0.028821379,0.73642516,0.0043080016
51959,0.51828396,-2.020784,1.4875159,1.9494948
51960,3.8527822,-1.6527017,1.2485664,0.2144816
51961,3.6066802,4.610892,-4.0321307,-0.63921547
51962,0.30675015,-2.5567167,-4.233968,4.167425
51963,2.968608,3.6337497,-0.7639589,-0.61202925
51964,0.17121872,1.4947399,2.1970437,-4.365001
51965,2.541173,0.07268386,-0.94227743,-0.014301242
51966,1.5870175,-4.0732794,-4.237847,1.2833127
51967,0.08069192,0.4127975,4.8457346,-2.5578616
51968,1.7540692,3.3449936,3.8855946,-0.9534953
51969,0.7965981,2.672179,4.1429367,-1.6772443
51970,1.4135062,1.8436272,3.1939263,-0.6521469
51971,2.0915558,-1.740296,2.4884148,0.41602904
51972,3.5144043,-3.9951606,-0.0038471413,0.568398
51973,2.3282669,0.46871427,-2.809802,-0.10065734
51974,2.9980137,4.0213156,-1.6916764,-0.6706633
51975,1.5785912,4.629966,-3.0090437,-1.4664867
51976,4.3889074,-0.68335295,-1.4007556,0.07785001
51977,1.6098934,-2.8671577,2.7079062,0.8904806
51978,2.6530004,3.197852,2.8113372,-0.6026859
51979,4.334556,-4.6289024,1.4236696,0.5339534
51980,4.4957256,-3.7208104,-4.2353253,0.41381642
51981,2.5194874,-0.8760979,-4.4271755,0.17386433
51982,0.6349648,-3.0050845,3.9195166,2.3663392
51983,3.8011982,-1.1621954,-2.7908852,0.15287225
51984,3.6953425,-1.4921428,-0.25212875,0.20189506
51985,0.03685527,0.16032952,-4.139043,-2.1751235
51986,4.6003404,-2.2447965,-3.9741423,0.24398156
51987,3.8422472,2.7943826,0.5013437,-0.36363912
51988,3.323101,3.8037102,-3.664613,-0.5723133
51989,2.7076273,-0.48050082,-2.5180802,0.088730976
51990,4.6381664,0.6523857,-1.9485201,-0.070327975
51991,2.9561198,2.81792,-1.1704633,-0.47662482
51992,1.1223146,-1.4320725,3.3314676,0.6379996
51993,2.8800435,0.32217094,-4.808358,-0.05593161
51994,4.713792,-3.1324003,2.8000963,0.3322591
51995,1.4256858,0.7255024,-0.115503825,-0.25443977
51996,4.5118146,-3.965725,3.128169,0.43948227
51997,3.444667,-4.371056,-1.7964691,0.6344672
51998,0.98775584,2.3169131,2.3055794,-1.1728168
51999,0.38495257,-3.0662203,2.9578376,3.9825947
52000,1.3708919,-1.8286986,-2.1304648,0.66697407
52001,2.7923884,0.17843129,-4.987016,-0.031949583
52002,2.8654945,3.375432,-3.67083,-0.588979
52003,4.3457212,4.3824115,3.6736276,-0.50422144
52004,3.3959484,0.65708524,-1.9809906,-0.09674546
52005,0.8739261,2.7577884,2.4959908,-1.5778155
52006,3.2277772,4.7264094,3.9159415,-0.73214614
52007,0.78174245,0.7612045,-3.0152016,-0.48686397
52008,1.3365963,-4.352643,2.0698366,1.6282564
52009,1.0657849,0.6573307,0.9261407,-0.30837867
52010,0.63208723,-2.317117,-2.967946,1.8329091
52011,1.1497694,-1.6694506,-4.793623,0.72599363
52012,1.671327,-0.46930015,-3.2888527,0.14039746
52013,4.0328627,-2.3812912,-0.79648167,0.29523584
52014,0.47258833,-1.7795839,3.5578227,1.8828056
52015,3.2389688,0.72688615,-1.778508,-0.11220951
52016,3.9185228,0.4231563,-2.8818042,-0.05399436
52017,1.0654975,-0.7250566,-3.0539782,0.34024322
52018,1.4706329,1.0754424,1.4094441,-0.3656393
52019,2.5161946,1.8505024,-0.34017625,-0.3677185
52020,0.19002867,4.253767,-4.724587,-11.192435
52021,2.824511,4.1766567,-0.92131394,-0.73935926
52022,1.7641807,-3.6968307,-0.6695155,1.0477471
52023,4.7209954,0.1894277,0.9695047,-0.020062262
52024,4.5018754,-4.5591807,-0.0966677,0.50636464
52025,4.0616827,2.329406,-4.717209,-0.28675383
52026,4.1394634,-4.5031066,-4.7620497,0.5439239
52027,1.4302858,4.9972854,4.980801,-1.7469534
52028,4.731077,2.6907136,1.6205751,-0.28436583
52029,1.3023845,-3.8906689,-2.803665,1.4936714
52030,3.7991216,-2.9340017,4.798515,0.38614213
52031,0.1847644,3.4110522,2.1469007,-9.230816
52032,0.269925,-2.102747,0.71886355,3.895058
52033,4.1958985,-3.075811,2.1325724,0.3665259
52034,1.1079662,-1.9102353,-4.826845,0.8620458
52035,4.3723154,-2.2779121,-0.20296225,0.26049268
52036,1.0944144,-2.5226693,0.6352893,1.1525201
52037,0.29340786,0.2812782,4.371614,-0.4793297
52038,3.7734802,0.61671096,1.8772863,-0.08171646
52039,1.3297951,-3.1689458,-4.1120405,1.1915165
52040,4.374732,-4.2152267,-0.51903117,0.48176968
52041,4.931301,-4.2107816,-0.14669774,0.42694426
52042,0.66335654,0.42753285,4.711716,-0.32224968
52043,1.8498465,0.20840195,1.6562045,-0.056329526
52044,4.495474,3.1139877,-1.2372786,-0.346347
52045,2.2936232,-4.276178,2.180072,0.93218833
52046,4.083976,-4.033637,2.0005426,0.49383703
52047,3.0512128,-3.769215,1.6273623,0.6176585
52048,4.689829,3.0157523,-4.051123,-0.3215205
52049,3.1210124,3.8659444,2.2587922,-0.6193414
52050,3.5878642,-3.1013737,-1.9679507,0.43220332
52051,2.5059164,-2.6801023,2.398024,0.534755
52052,2.9515796,1.1601101,4.267444,-0.19652359
52053,4.667267,-0.7515499,4.2658153,0.08051285
52054,2.3038387,-0.1329909,-4.3562527,0.028862892
52055,2.91814,-2.3697388,-4.469376,0.40603584
52056,3.738841,-3.4102042,0.14454564,0.456051
52057,0.9337458,4.582761,0.37399003,-2.453966
52058,4.244885,3.9512973,3.7428102,-0.4654187
52059,3.8690164,-3.051959,-4.3221574,0.39441022
52060,1.4322284,3.401155,-3.694129,-1.1873647
52061,2.5504732,3.7975922,-4.67718,-0.7444877
52062,4.673479,-2.2775815,-0.80166864,0.24367087
52063,3.7355144,4.558551,-4.145917,-0.61016375
52064,0.12329197,-3.5632684,-3.4984965,14.450529
52065,0.904302,-0.8306934,0.5435845,0.4593009
52066,4.000548,1.1539509,4.321745,-0.14422412
52067,1.0257078,-4.986341,1.2571373,2.4306827
52068,0.66551656,2.5146654,1.0897098,-1.8892584
52069,2.3878362,4.23696,-1.6582273,-0.8871965
52070,2.563916,-0.94407696,4.80608,0.1841084
52071,1.5674673,4.43776,1.6567656,-1.4155829
52072,3.0025961,3.9818003,-3.2580526,-0.6630596
52073,0.64226615,0.5331324,-2.789189,-0.41504005
52074,0.14767036,0.49410337,4.326693,-1.6729944
52075,4.6294103,1.3210537,-4.6622114,-0.14268057
52076,2.2015867,-0.18208034,0.37936684,0.04135207
52077,0.844068,3.045373,-1.6317762,-1.8039856
52078,3.3446662,-4.301888,1.1828735,0.64309675
52079,0.7702766,-1.5386826,2.4659433,0.99878573
52080,2.4609642,1.5034823,-3.9252155,-0.30546612
52081,2.804655,-1.7825063,2.2594411,0.31777638
52082,0.8928672,-4.113051,-4.226446,2.3032825
52083,2.485845,2.4768565,-0.8603706,-0.49819204
52084,1.4093392,3.6004462,0.89009047,-1.2773526
52085,1.7578031,3.1745386,-3.6823614,-0.9029847
52086,4.414228,1.6230232,2.4836707,-0.18383999
52087,1.9336802,-3.7523165,4.0985703,0.9702526
52088,1.2215662,4.2169504,1.078905,-1.7260425
52089,1.0830594,2.1841695,2.774817,-1.0083331
52090,3.8759613,3.0826316,4.5914903,-0.3976603
52091,0.8750571,2.4135337,-3.7575474,-1.3790721
52092,2.7078865,1.3879049,-4.562919,-0.2562709
52093,3.9933562,1.5136172,1.9569347,-0.18951692
52094,4.864089,-3.933639,0.26323184,0.40435517
52095,0.13932134,-4.544731,-1.8492922,16.310247
52096,2.4665258,2.265526,-1.8124449,-0.4592545
52097,1.0826278,-4.538608,3.7694259,2.0961075
52098,4.44916,0.38266996,4.492624,-0.04300474
52099,1.8461112,4.698112,3.751419,-1.2724347
52100,3.039332,3.1036315,-2.8574514,-0.5105779
52101,1.8223166,0.52807546,-2.783788,-0.14489125
52102,2.9396641,-4.2013416,1.2389832,0.71459556
52103,0.05849818,2.0103858,1.2583343,-17.183317
52104,0.4025251,2.3725858,3.5996804,-2.9471276
52105,3.7109554,0.9110146,4.7282853,-0.12274664
52106,0.3859082,0.024783121,-0.9030135,-0.03211013
52107,1.4221897,2.3419797,4.812948,-0.82337105
52108,4.3979864,3.0379162,0.16009742,-0.3453758
52109,3.1127908,2.1313648,4.3350573,-0.34235594
52110,0.9614805,0.22819635,-4.983154,-0.11866926
52111,2.3275728,2.0125353,1.8908821,-0.4323249
52112,1.6962925,-2.2355335,3.3076046,0.6589469
52113,4.3524275,3.6625872,-1.7618194,-0.42075223
52114,0.8034633,0.39705092,0.061226115,-0.24708714
52115,1.0060605,0.020649752,-4.857673,-0.010262679
52116,4.8730874,2.4226658,-3.269829,-0.24857606
52117,0.678227,-0.5315879,-3.5249267,0.39189526
52118,3.8182921,-3.1707568,-4.0501795,0.41520616
52119,3.6522186,3.982131,4.5415635,-0.545166
52120,0.3345449,3.376109,-1.0746549,-5.0458236
52121,0.1058501,4.1048455,-2.1834698,-19.389898
52122,0.35795814,2.1263092,0.6866583,-2.970053
52123,3.6140897,1.8387263,0.027227381,-0.25438306
52124,0.62819034,-4.4668202,3.6156583,3.555308
52125,3.8348176,1.86243,4.997187,-0.24283162
52126,4.1747026,-2.0489573,1.4443836,0.24540158
52127,3.8815236,2.1840594,-2.6838496,-0.28134048
52128,0.42670485,-0.714602,-1.1460668,0.83734924
52129,3.9856884,0.36734203,-2.8369493,-0.04608263
52130,2.2567534,-4.8894615,4.7979937,1.0832955
52131,3.703275,-2.1526046,3.2149854,0.29063526
52132,0.5614579,-1.4827876,2.2589936,1.3204799
52133,4.695478,3.065587,1.5614339,-0.32644036
52134,4.910957,-4.466744,0.6836791,0.4547733
52135,4.0756326,3.2245824,3.4182565,-0.39559287
52136,4.0339484,3.4187765,4.7602897,-0.4237506
52137,3.8238215,1.7050744,1.1891924,-0.22295423
52138,4.985193,-2.016346,1.9517138,0.20223351
52139,2.0687256,-0.7141556,-4.888916,0.17260762
52140,2.8031936,-4.424367,0.4811502,0.78916544
52141,2.7829795,-4.1653323,2.3047838,0.7483584
52142,0.041937213,0.3239675,-0.2757473,-3.86253
52143,3.0362585,-3.0149646,3.480726,0.4964934
52144,2.5376036,0.16547297,-0.12425567,-0.03260418
52145,3.9591372,0.42357674,3.4589176,-0.053493567
52146,3.0001671,-1.7895292,-2.9435444,0.29823825
52147,3.27722,3.3625588,-4.2433286,-0.51302004
52148,3.9757922,-4.5507236,0.82128716,0.572304
52149,2.0375657,-1.9963146,2.370216,0.48987734
52150,1.8871367,-1.0978192,2.7728975,0.29086903
52151,3.891999,-0.8254979,1.2027146,0.10605063
52152,4.042008,4.4792013,-1.3738163,-0.5540812
52153,1.1003383,-2.4262848,-4.5166926,1.1025177
52154,1.8831499,-0.8939938,-0.082473844,0.23736662
52155,3.4151204,-2.5678988,-4.7533274,0.3759602
52156,1.7887484,4.4374213,-2.3596673,-1.2403704
52157,4.6705003,-4.2149334,2.0863836,0.4512293
52158,4.6647406,1.5051297,3.9627318,-0.16133049
52159,3.4450579,4.864339,-4.8016133,-0.705988
52160,4.362515,-1.3929706,4.988961,0.15965223
52161,0.6325253,-4.0980277,-3.8497934,3.2394178
52162,0.8803696,1.3409367,4.8119855,-0.761576
52163,0.7967784,0.10920523,-1.6669319,-0.06852924
52164,1.6334991,4.158484,2.153301,-1.272876
52165,2.530179,0.74234235,4.545398,-0.1466976
52166,2.5982292,-2.7951567,-0.37636057,0.53789645
52167,4.6803155,4.792759,1.6141518,-0.5120124
52168,4.1337047,-4.611694,4.842378,0.5578161
52169,0.063636154,2.2365468,-2.5395443,-17.572926
52170,3.429853,-2.8859828,-2.4922283,0.42071524
52171,3.7778563,1.6172496,-2.1656902,-0.2140433
52172,0.019111307,3.1187384,1.9595256,-81.59406
52173,2.503001,-0.07418848,-0.9133206,0.014819905
52174,1.5893176,-0.35590625,2.746752,0.111968264
52175,0.44481096,-2.8824682,-2.1208327,3.240105
52176,1.5950792,-0.18729489,-4.7666693,0.058710217
52177,4.1134377,2.1885455,1.0871923,-0.26602387
52178,0.6594699,-2.1397655,4.8639255,1.6223376
52179,2.9809048,4.3504853,2.1296089,-0.7297256
52180,0.22464083,-3.3157225,-3.9200394,7.380053
52181,4.4721355,1.9682543,2.436663,-0.22005753
52182,4.922014,3.97422,0.80912584,-0.40371886
52183,1.3373622,3.082467,1.2122524,-1.1524428
52184,3.0899808,1.1284082,1.1608928,-0.18259147
52185,3.2874193,4.900327,-3.0602703,-0.7453152
52186,4.8149633,-2.3478732,1.829642,0.24381009
52187,2.8263197,-2.8671367,-0.9664966,0.50722086
52188,4.914251,-2.7111654,1.232067,0.2758473
52189,4.6744485,-4.8338456,-4.2669544,0.5170498
52190,4.3162456,-4.7296844,3.2415798,0.54789335
52191,1.685919,1.8656288,-3.406976,-0.5532972
52192,4.685924,3.390203,-1.4952487,-0.36174327
52193,0.4476104,0.69449157,-4.9143715,-0.7757768
52194,4.700455,-2.7512152,4.459219,0.29265413
52195,1.3669273,-1.1551933,-3.863976,0.42255113
52196,3.6235943,2.8214514,-3.3199859,-0.38931668
52197,3.1169872,-1.2964888,1.2034851,0.20797147
52198,2.6190033,-1.4594051,-4.799558,0.2786184
52199,2.3478146,0.43394887,1.3182397,-0.09241549
52200,2.5146375,-0.028193053,0.77522445,0.005605789
52201,0.04299551,-3.7768848,-0.67557424,43.921852
52202,2.0914824,4.0690384,4.080526,-0.97276413
52203,4.160045,-2.6517704,4.0380087,0.31871894
52204,4.3689704,0.38555026,2.4405653,-0.044123698
52205,1.4336908,-1.8220147,-1.7505482,0.6354281
52206,3.9376233,-0.7251005,-4.844193,0.09207337
52207,1.6252201,4.9752,-1.8634319,-1.5306236
52208,0.11700148,-2.304152,-4.317511,9.846679
52209,0.7618308,-3.1534338,2.2167962,2.0696418
52210,4.9140625,-0.6396379,4.1961436,0.06508239
52211,0.6735519,-1.8549248,2.0159519,1.3769723
52212,0.7141893,-4.058131,1.081853,2.8410754
52213,1.0848975,2.3734732,-3.7799947,-1.0938697
52214,4.630393,0.70394945,2.0461469,-0.076014005
52215,4.339364,-2.5262756,2.517067,0.29108825
52216,4.778328,-0.100460604,-4.303695,0.010512109
52217,4.859742,-0.0026816777,2.4578931,0.0002759074
52218,3.7639756,-4.4720397,-1.6166352,0.59405804
52219,2.8328757,1.2252702,-4.820224,-0.21625906
52220,4.8872986,0.68306506,-2.2786257,-0.069881655
52221,0.9415521,-4.8219447,3.1302757,2.560636
52222,4.865422,-2.4688702,-2.4457002,0.25371593
52223,4.351002,0.9318996,2.9509006,-0.10709023
52224,3.736921,-3.707632,2.0063002,0.49608114
52225,3.8158178,-0.97415817,-1.7170062,0.12764737
52226,2.9479916,0.17819725,0.29400328,-0.0302235
52227,0.41559687,3.19904,0.9865419,-3.8487294
52228,0.89255613,-1.8350741,-3.6474729,1.0279881
52229,1.2266783,-4.70884,-4.3708286,1.919346
52230,2.4624524,-0.669751,3.8671465,0.13599268
52231,0.9981765,-1.4973971,3.4077606,0.7500662
52232,2.5284114,4.448624,-3.325795,-0.8797272
52233,2.5734348,1.4895654,-0.3465159,-0.28941193
52234,2.9224403,-3.757616,1.127672,0.6428901
52235,2.332952,-4.591501,-2.4872167,0.98405385
52236,0.5743128,-2.0100486,0.0113427825,1.7499598
52237,1.4547039,-2.1185968,1.0142958,0.7281883
52238,0.6660922,2.2593513,-3.2298949,-1.6959748
52239,0.384414,-1.7407684,3.0740178,2.2641845
52240,3.3749099,-3.7581751,-2.601718,0.55678153
52241,4.2047157,2.5455785,-2.0078325,-0.3027052
52242,0.050779056,4.5501175,-2.2914937,-44.803093
52243,2.0078819,-3.133577,2.9957051,0.7803191
52244,3.998814,3.7430341,-4.3644676,-0.468018
52245,0.6834341,-1.9905187,-1.3475599,1.4562622
52246,3.1224744,3.7009337,4.576292,-0.59262836
52247,0.15791807,3.033957,2.1221626,-9.606112
52248,0.8612671,2.9409616,0.90740144,-1.707346
52249,2.4497478,2.0641682,3.690094,-0.4213022
52250,2.7456026,1.3926684,-4.2690163,-0.25361797
52251,3.8759136,-0.19982108,-1.2361469,0.02577729
52252,1.6199163,3.781067,-0.94897443,-1.1670562
52253,4.4069123,-3.1724613,-1.0634054,0.3599415
52254,4.0108757,-4.522947,3.6100204,0.5638354
52255,4.784368,-2.4714367,-0.8397884,0.25828248
52256,1.1012156,-3.3435812,0.57813936,1.518132
52257,2.4433317,3.1612604,-2.0641139,-0.6469159
52258,0.24002437,-3.6302567,0.5891504,7.562267
52259,1.9443101,4.400098,0.2683381,-1.1315318
52260,0.8240698,-1.9608736,4.5950074,1.1897497
52261,2.143353,2.3900783,-4.6372967,-0.5575559
52262,1.0661342,-1.1317562,-2.8912678,0.53077567
52263,4.2205772,-1.7566444,-4.371294,0.20810474
52264,1.192485,0.610687,0.27396134,-0.2560565
52265,1.4549485,-1.014025,-4.6447897,0.34847453
52266,1.562336,-0.46622384,-2.3216677,0.14920728
52267,1.5846882,-2.1219122,1.1052828,0.6695047
52268,4.749896,-4.031106,-2.7688382,0.4243362
52269,4.9419193,-0.63323474,3.7737913,0.06406769
52270,3.9069679,-2.5571718,-0.46884313,0.32725784
52271,1.4936973,-0.9603712,3.034072,0.32147452
52272,1.2370467,0.96605146,2.8257787,-0.39046687
52273,0.87529993,-3.5853062,-3.0911405,2.0480444
52274,2.9787438,1.7100694,1.0585282,-0.28704542
52275,2.8202868,-2.4162464,4.384988,0.4283689
52276,1.8318739,4.1358123,3.7978776,-1.1288475
52277,4.1678104,1.8389955,3.7412226,-0.22061889
52278,1.1843052,1.479359,0.94017833,-0.62456834
52279,1.9422077,0.5023367,-2.680655,-0.12932105
52280,4.3873973,1.2735316,-3.4700708,-0.14513521
52281,1.2365942,-0.70179164,3.2563193,0.28375986
52282,1.987236,-2.9294186,2.3718588,0.7370585
52283,3.6485333,1.4854466,4.9503427,-0.20356762
52284,0.5930799,-1.3605374,-1.1725934,1.1470102
52285,2.834207,-3.5398972,-0.12287706,0.62449515
52286,2.8538427,-3.8520885,4.6316814,0.67489505
52287,0.026090797,4.3954554,-2.877019,-84.233826
52288,3.0491374,3.7281754,4.029644,-0.61134917
52289,0.9773037,4.9571767,3.3925426,-2.5361495
52290,2.927291,0.5983768,-1.5291263,-0.10220659
52291,0.9480638,-3.6246545,3.5140233,1.9116089
52292,3.1276333,-0.931882,-0.5077268,0.14897558
52293,4.5395155,2.860757,1.6285869,-0.31509498
52294,2.8886158,4.758865,1.0373428,-0.82372755
52295,4.1157203,2.303857,3.7804546,-0.27988502
52296,1.9108341,-3.0213957,-4.197565,0.790596
52297,1.9604943,0.63672507,0.32484037,-0.1623889
52298,3.1606145,-2.9689157,2.0390086,0.46967378
52299,0.20616265,-4.27799,4.7101207,10.375278
52300,2.4292312,-1.2024542,4.941384,0.24749687
52301,0.45487392,4.767976,-3.5909243,-5.2409863
52302,4.7837043,-4.18893,3.5633588,0.4378333
52303,3.6761923,-0.83418447,-1.6953906,0.11345768
52304,4.688231,-3.236949,3.7740984,0.3452207
52305,3.0097868,2.1340144,4.2641115,-0.35451257
52306,3.867556,4.0579233,4.954342,-0.52461076
52307,2.5549889,-2.6077344,-4.7418685,0.51032203
52308,0.40811768,-4.9865565,1.1953046,6.1092143
52309,4.5134344,2.213692,2.540067,-0.24523365
52310,3.7576177,-1.9743721,1.1681517,0.26271594
52311,1.6407562,2.8411136,-0.11052757,-0.8657939
52312,0.8507897,-0.64513284,3.7945008,0.37913764
52313,2.0290668,-4.0602684,3.31544,1.0005261
52314,4.048941,1.3707657,-2.1436658,-0.16927458
52315,2.9900036,4.6756625,1.9389111,-0.7818824
52316,0.08079576,-2.6056027,-3.0896912,16.124626
52317,4.603422,3.9038568,-1.6268417,-0.4240168
52318,4.2588115,-1.3662806,-4.762191,0.16040632
52319,1.0290879,-1.8033909,-3.1446192,0.87620836
52320,2.4997442,2.478729,3.6167424,-0.49579653
52321,2.7620032,1.7061061,4.800573,-0.30885303
52322,3.6554976,2.6274467,1.286823,-0.3593829
52323,2.0845428,4.6472445,-2.3500738,-1.1146916
52324,4.306551,3.9178557,-1.9233162,-0.45487162
52325,4.304651,0.21415587,3.3766038,-0.02487494
52326,2.7518358,-2.786043,-4.8422723,0.5062153
52327,1.5106205,3.7857819,0.7334316,-1.2530552
52328,1.3623241,-1.2481908,0.05884582,0.45811078
52329,2.5411947,-0.47194436,0.007497297,0.09285876
52330,3.4304738,-2.6698925,-4.134797,0.3891434
52331,2.2045991,4.80541,-0.20849523,-1.0898603
52332,4.762714,1.9814428,-0.1448585,-0.20801614
52333,1.9814802,4.842849,2.378125,-1.222028
52334,0.13930921,-1.423552,-0.93435985,5.1093245
52335,0.17455862,-3.1449955,-4.9755917,9.008422
52336,2.9826565,1.1986239,-1.8479527,-0.20093228
52337,2.0396934,-1.8488055,-0.6684598,0.45320675
52338,2.096603,2.986099,-1.9374639,-0.7121279
52339,1.0672369,2.7473564,-2.370479,-1.2871352
52340,3.570972,2.414211,4.918064,-0.33803275
52341,4.4052763,0.89276,-2.5553808,-0.10132849
52342,0.48936793,1.7985457,4.5353675,-1.8376212
52343,3.4214172,-2.4095392,4.4622836,0.3521259
52344,4.3225207,4.122394,-0.33148184,-0.4768507
52345,3.460371,0.73047066,3.9083762,-0.105548024
52346,0.36762586,-1.9350665,-4.00659,2.6318421
52347,3.2649233,-0.31374073,-2.2474332,0.04804718
52348,3.3594198,2.095733,1.6865939,-0.31191888
52349,2.791812,0.7575129,-3.485295,-0.13566689
52350,4.181838,3.5010712,-4.846578,-0.41860434
52351,3.0487878,-4.177847,-3.8534815,0.6851652
52352,2.4136324,1.506112,2.1499538,-0.3120011
52353,4.4940863,0.8091643,1.4717647,-0.090025455
52354,2.452112,-4.608244,4.896833,0.93964785
52355,1.8905885,-4.145661,0.452358,1.0963943
52356,2.985562,1.1422169,3.3680098,-0.19129011
52357,3.4432476,0.093084745,4.709889,-0.013516999
52358,1.9087586,0.8221251,2.4738576,-0.21535595
52359,0.85324264,1.3688685,2.193992,-0.8021566
52360,1.2845268,2.675517,-4.8271422,-1.0414407
52361,0.15358533,0.43287206,4.760754,-1.4092233
52362,4.5663905,1.1180025,2.7140992,-0.12241644
52363,1.332909,0.31753302,-3.9318378,-0.11911279
52364,4.9436073,4.1207266,-3.3073764,-0.41677323
52365,1.3763428,-3.1506746,-3.3429646,1.144582
52366,2.3943875,4.480111,-2.252093,-0.9355443
52367,4.5039315,-1.2157131,-3.1764557,0.13496132
52368,4.41321,-0.8540014,-3.404626,0.096755125
52369,1.4701139,1.2611768,-4.3127975,-0.42893848
52370,2.7386963,0.2024764,2.9458265,-0.036965836
52371,1.5482241,-2.546348,1.1113701,0.82234484
52372,0.8090318,3.0873144,-0.9899294,-1.9080303
52373,2.2934494,4.097625,-4.000222,-0.8933323
52374,1.7330767,3.6660476,4.9735727,-1.0576704
52375,1.0392499,-1.497498,4.9525194,0.72047067
52376,0.6427548,3.767819,2.3976922,-2.9309924
52377,2.9279232,-4.7750645,1.709881,0.8154354
52378,1.3709266,-0.63505876,2.3432553,0.23161662
52379,1.9289174,0.6378293,2.1940413,-0.1653335
52380,0.21302031,-2.9392312,2.3504367,6.8989463
52381,3.6337051,-2.2940104,-1.1556171,0.3156572
52382,0.7887243,1.589715,3.0855138,-1.0077761
52383,0.10514064,-4.8892503,-4.7523956,23.251001
52384,4.5380483,-4.6502714,1.4036839,0.5123647
52385,1.1900389,-2.951854,3.6920738,1.2402341
52386,4.74396,2.1698096,1.8978496,-0.2286918
52387,0.6768089,3.549602,0.04678451,-2.6223075
52388,3.9039483,1.4177393,2.9043226,-0.18157762
52389,0.9405643,3.4477115,-2.4067585,-1.832789
